id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
930154633535139569,13,13,0,4.46,4.92,4.92,4.83,4.62,4.85,4.69,1.16
930219393111474663,14,14,1,4.79,4.85,4.92,4.85,4.69,5,4.85,1.28
930378806177422832,0,0,0,,,,,,,,
930722615964382666,24,24,3,4.79,4.75,4.71,4.83,4.75,4.79,4.83,2.14
930741654401529012,24,24,2,4.92,4.96,4.96,5,5,4.92,4.88,2.54
930956593949406848,75,75,8,4.64,4.76,4.91,4.76,4.71,4.91,4.65,10.71
930957886151916268,60,60,8,4.68,4.67,4.82,4.88,4.83,4.88,4.7,9.14
930960810047832500,0,0,0,,,,,,,,
931019324088264511,43,43,0,4.58,4.74,4.67,4.77,4.77,4.4,4.65,3.82
931175027986583612,0,0,0,,,,,,,,
931409964176761536,9,9,2,4.11,4.13,3.88,4.13,4.5,4.13,4,0.87
931470227171446947,2,2,0,5,5,5,5,5,5,5,0.25
931537448756250581,29,29,3,4.97,4.9,5,5,4.97,4.76,4.97,2.64
931556944103306585,2,2,0,5,5,5,5,5,4.5,4.5,0.29
931604933208707262,1,1,0,5,4,5,5,5,4,4,0.16
931619518489190114,0,0,0,,,,,,,,
931630529227190390,1,1,0,5,5,5,5,5,5,5,0.17
931636804045129032,19,19,0,4.95,5,5,4.84,4.95,4.89,5,1.7
931638812728133145,2,2,0,5,5,5,5,5,5,5,0.34
931648356008449922,5,5,0,4.6,4.6,5,5,4.8,4.8,4.4,0.5
932181935485234357,40,40,3,4.85,4.85,4.8,4.95,4.9,4.78,4.7,4.38
932271594467452170,27,27,2,4.89,4.96,4.96,4.96,5,4.74,4.85,2.4
932353868644528484,11,11,0,4.82,4.73,4.73,5,4.91,4.82,4.64,0.96
932450594135447897,38,38,2,4.97,4.95,4.97,4.89,4.95,4.89,4.97,4.67
932452051542420907,6,6,0,5,5,5,5,5,5,5,1.29
932457869188763539,31,31,0,4.06,4.16,4.42,4.26,4.55,4.48,4.29,2.73
932509944276784438,29,29,3,4.48,4.31,4.72,4.31,4.79,4.62,4.59,2.57
932526072835845842,26,26,3,4.23,4.31,4.31,4.23,4.65,4.62,4.31,2.23
932531289369406582,33,33,4,3.94,4.15,4.33,4.15,4.52,4.45,4.09,2.84
932592340606119703,7,7,0,4.57,4.86,4.57,3.86,4.71,4.71,4.43,0.64
932622704714393396,21,21,0,4.86,4.81,4.81,4.95,5,4.76,4.76,1.89
932813624721972655,42,42,2,4.86,4.95,4.98,4.86,5,4.81,4.86,3.74
932873506668557466,31,31,2,4.94,4.9,4.87,4.9,4.9,4.81,4.77,2.76
932904666446906265,16,16,1,4.5,4.44,4.75,4.75,4.81,4.5,4.5,1.59
933006027419135164,9,9,1,4.67,4.78,4.67,4.56,4.78,4.89,4.11,0.84
933012124844118479,6,6,1,3.83,3.83,4.67,4.67,4.83,4,3.67,0.77
933080362236258497,13,13,0,4.77,4.77,4.77,5,4.92,4.46,4.85,1.24
933085596933318090,5,5,0,4.6,4.8,4.6,4.4,4.8,4.4,4.4,0.53
933643701642621439,16,16,0,4.75,4.75,4.75,4.75,4.81,4.38,4.69,1.86
933654105679427826,16,16,1,4.81,4.69,4.81,4.94,4.88,4.44,4.81,1.51
933701148846636128,3,3,1,5,5,5,5,5,3.67,4.33,0.4
933726604373063771,39,39,0,4.87,4.82,4.92,4.82,4.92,4.85,4.72,3.58
933732691116240543,143,143,6,4.3,4.42,4.41,4.3,4.41,4.28,4.41,14.16
933736965801160627,25,25,2,4.64,4.64,4.6,4.92,4.88,4.84,4.68,2.48
933740038927059710,28,28,3,4.89,4.93,4.86,4.96,5,4.68,4.86,2.44
933742844951448867,20,20,1,4.5,4.45,4.7,4.2,4.75,4.8,4.5,1.77
933759135132618097,24,24,1,4.75,4.88,4.92,4.71,4.92,4.67,4.63,2.21
933768317779517303,26,26,6,4.5,4.65,4.88,4.76,4.65,4.08,4.5,2.42
933772411889147287,13,13,1,4.92,5,4.69,5,5,4.38,4.85,1.12
933772734554801988,14,14,1,4.79,4.71,4.86,4.5,5,4.43,4.79,1.31
933773882050350077,12,12,2,4.58,4.67,4.08,4.67,4.5,4.83,4.42,1.2
933773958134627488,19,19,2,4.42,4.63,4.68,4.53,4.68,4.84,4.58,1.7
933774029101108642,19,19,2,4.47,4.58,4.42,4.53,4.68,4.84,4.37,1.71
933774099985981904,17,17,1,4.82,5,5,5,5,4.94,4.76,1.53
933775283241675875,23,23,3,4.78,4.7,4.87,4.83,4.87,4.35,4.65,2.28
933989238899269638,18,18,1,4.94,4.78,4.72,4.83,5,4.83,4.56,1.92
934033060619159298,14,14,2,5,4.93,5,4.93,5,4.93,4.93,1.99
934256947763662219,25,25,1,4.88,4.92,4.88,4.84,4.96,4.6,4.84,2.94
934279502605647819,12,12,0,4.75,4.92,4.58,4.5,4.83,4.67,4.67,1.3
934282358608927461,18,18,0,4.83,4.83,4.83,4.82,4.83,4.72,4.78,1.7
934287688934245756,8,8,1,4,4.63,4.75,4.38,4.88,4.5,4.25,0.75
934288898888071583,9,9,0,5,4.89,4.89,4.56,5,4.67,4.78,1.02
934289772089622579,26,26,2,4.58,4.65,4.54,4.5,4.69,4.65,4.73,2.46
934291207428671897,14,14,0,4.79,4.71,4.86,4.71,4.86,4.86,4.93,1.29
934293386722751770,21,21,1,4.76,4.76,4.86,4.57,4.81,4.57,4.67,1.96
934294308265830172,9,9,0,4.22,4.33,4,4.44,4.44,4.33,4.11,0.84
934294635956405161,31,31,2,5,4.97,4.97,5,4.97,4.93,4.93,3.48
934295248863229062,17,17,0,4.82,4.82,4.82,4.88,4.94,4.88,4.88,1.56
934338208087466057,30,30,2,4.97,5,4.97,4.97,4.97,4.83,4.9,3.72
934380660694245893,8,8,0,4.13,4.38,4.25,4.75,4.75,4.5,4.25,0.91
934450064855957693,24,24,1,4.67,4.71,4.75,4.75,4.92,4.58,4.46,2.14
934482460348408926,18,18,0,4.22,4.44,4.22,4.72,4.61,4.5,4.33,1.59
934519270602374322,25,25,1,4.68,4.76,4.72,4.68,4.88,4.6,4.76,2.25
934647856502272637,31,31,1,4.71,4.68,4.71,4.77,4.81,4.77,4.58,2.79
934658087545698731,34,34,2,4.97,4.97,4.88,4.85,5,4.74,4.65,3.13
935012500839521912,6,6,2,4.17,4.17,4.17,4.67,4.5,4.5,4.83,0.62
935026424126198293,23,23,0,4.78,4.91,4.7,4.87,4.96,5,4.57,2.66
935039342448458683,5,5,0,4.2,4.8,3.8,4.8,4.8,4.6,4.2,0.97
935058392913703553,4,4,0,4,4.5,4.25,4,4.75,3.75,3.75,0.42
935067962439915922,12,12,0,4.33,4.58,4.33,4.5,4.58,4.5,4.17,1.1
935076043636345744,18,18,1,4.39,4.44,4.61,4.61,4.72,4.78,4.39,1.75
935099463205138291,5,5,0,3.2,3.6,3.4,4,4,4.6,3.4,0.59
935107926025674101,23,23,2,3.96,4.22,4.43,4.17,4.52,4.17,4.3,2.52
935116988241937600,6,6,1,3.83,4,3.5,4.67,4.83,4.33,3.83,0.67
935160294092760166,13,13,1,4.23,4.15,3.77,4.15,4.23,4.31,4.15,1.3
935173035619788534,21,21,2,4.9,4.9,4.8,5,4.95,4.7,4.7,2.65
935289798906112279,39,39,0,4.85,4.85,4.92,4.97,5,4.74,4.87,3.35
935642690863220334,13,13,1,5,5,4.92,5,5,4.85,4.92,2.81
935784906066992570,38,38,5,4.84,4.95,4.84,4.82,4.97,4.76,4.89,3.76
935829307045819648,26,26,0,5,4.92,5,4.96,5,4.88,5,2.36
935851374112939866,27,27,1,4.96,4.96,4.89,4.85,4.89,4.81,4.78,2.44
935862066747915147,18,18,1,4.72,5,4.89,4.94,4.83,4.83,4.83,1.61
935873875368386740,18,18,2,4.89,4.82,4.88,4.94,5,4.76,5,1.66
935892967789043102,8,8,0,4.5,4.75,4.63,4.75,4.63,4.5,4.38,0.79
935893905979539847,29,29,3,4.79,4.93,4.83,4.86,4.93,4.86,4.83,2.76
935915874736968548,18,18,3,4.61,4.71,4.82,4.76,4.82,4.76,4.76,1.84
935928850736859232,24,24,1,4.83,4.88,4.83,4.83,4.88,4.75,4.83,2.18
935934262221299857,11,11,2,4.64,4.73,4.73,4.64,4.64,4.82,4.64,1.04
935939521291366641,21,21,3,4.62,4.71,4.67,4.71,4.67,4.57,4.43,1.88
936462917907725845,2,2,0,3.5,4,4,4,3.5,4.5,4,0.24
936524400598558217,34,34,2,4.85,4.94,4.91,4.97,4.88,4.97,4.76,3.1
936557928222088136,43,43,4,4.95,4.93,4.98,4.98,4.98,4.93,4.91,6.29
936621610300810580,43,43,2,4.86,4.84,4.93,4.91,4.98,4.91,4.79,4.37
936628111058767063,32,32,1,4.91,4.91,4.97,5,4.84,4.94,4.88,3.06
936698574836850554,6,6,0,4.83,4.83,5,4.83,4.83,4.83,4.67,0.64
936707934795498602,3,3,0,4,4,4,5,5,4.67,4,0.35
936715239774369504,25,25,3,4.48,4.52,4.32,4.68,4.84,4.56,4.4,2.34
937145388991874460,23,23,3,4.96,4.91,4.96,4.87,5,4.74,4.83,2.07
937247588122555883,23,23,5,4.83,4.7,4.74,4.91,4.96,4.96,4.78,2.15
937477828850339309,9,9,1,4.67,4.56,4.78,4.78,4.89,4.89,4.22,0.81
937618166042951930,21,21,2,4.67,4.48,4.76,4.9,4.86,4.71,4.67,2.37
937899225971132717,16,16,2,4.75,4.69,4.63,4.75,5,4.81,4.69,1.81
937939689054243762,18,18,1,4.22,3.83,3.83,3.89,4.5,4.61,4.33,1.71
937965290975909015,0,0,0,,,,,,,,
937970592857986146,0,0,0,,,,,,,,
937972754176854294,1,1,1,5,5,5,5,5,4,4,1
937975817902286251,3,3,3,4.67,5,4.67,5,4.67,4.33,4.67,3
937977463239004067,0,0,0,,,,,,,,
937980669140366759,0,0,0,,,,,,,,
937982812503386700,0,0,0,,,,,,,,
937984477531666765,0,0,0,,,,,,,,
937985791478090367,1,1,1,5,5,5,5,5,5,5,1
937987146150807143,1,1,1,4,4,5,5,4,4,3,1
937989637420035771,0,0,0,,,,,,,,
937991981505865083,1,1,1,5,5,5,3,5,3,4,1
938008168784994689,2,2,0,5,5,4.5,5,5,4.5,4.5,0.21
938028136446352003,22,22,7,5,5,5,5,5,4.95,4.91,3.63
938030326094571326,9,9,0,5,5,5,5,5,5,4.89,1.8
938035135543605805,4,4,0,4.75,5,4.75,4.75,4.75,4,5,1.28
938035395276940168,3,3,0,4.33,4.67,4.67,5,4.67,4.33,4.33,0.51
938039797083170186,5,5,3,5,5,5,5,5,4.8,4.8,1.2
938043512691099994,11,11,2,5,5,5,5,4.91,5,5,2.52
938090858898496190,11,11,3,4.55,4.55,4.55,4.73,4.64,4.64,4.55,1.03
938123788642853000,27,27,1,4.89,4.78,4.78,4.89,4.96,4.59,4.78,2.37
938145524816275456,6,6,0,3.5,3.67,2.83,3.67,4,3.67,3.5,0.56
938211614399045806,27,27,2,4.85,4.96,4.78,4.96,5,4.78,4.78,2.4
938269499445325562,33,33,4,4.82,4.88,4.78,4.78,5,4.9,4.91,2.96
938312814765262726,13,13,1,4.77,4.85,4.54,4.77,5,4.77,4.77,1.3
938346479093700732,7,7,0,3.57,4,3.43,4.57,4,4.43,4,1.15
938346492402257962,3,3,0,4.67,4.67,4.67,4.67,4.67,5,4.67,0.38
938620375331674573,12,12,2,4.75,4.83,4.67,4.83,4.92,4.75,4.58,1.1
938716382881528549,21,21,2,4.76,4.62,4.86,4.86,4.9,4.81,4.81,1.87
938762627426744400,37,37,3,4.76,4.84,4.65,4.89,4.95,4.76,4.76,3.69
938765549178129507,13,13,0,4.85,4.85,4.92,4.92,5,4.46,4.77,1.55
938818690645306691,4,4,0,4.75,5,4.67,5,5,4.75,5,0.35
938821822855795217,7,7,0,4.86,4.86,5,4.14,4.86,4.57,4.71,0.63
938835681464648679,22,22,3,4.68,4.76,4.81,4.86,4.76,4.62,4.67,1.96
938894754038403673,6,6,0,5,5,4.83,5,5,5,5,0.65
938894767861320549,17,17,1,4.94,4.94,4.88,4.94,5,4.88,4.94,1.59
938919538670641000,11,11,0,4.82,4.73,4.91,4.91,5,4.91,4.64,1.09
939019412725877451,14,14,1,4.93,4.86,4.79,4.93,5,4.93,4.86,1.86
939362838390255124,14,14,0,3.79,4.36,4,4.36,4.43,4.57,3.71,1.28
939367563710461839,8,8,0,4.75,4.88,5,4.25,4.88,4.88,4.38,0.78
939370539487424313,16,16,0,4.94,4.94,5,5,5,4.94,4.94,1.62
939371992581089840,11,11,0,4.64,4.73,4.82,4.64,4.64,4.73,4.45,1.1
939373937662305559,16,16,0,4.56,4.69,4.38,4.56,4.88,4.88,4.38,1.52
939374328508044720,47,47,8,4.89,4.85,4.89,4.91,4.89,4.72,4.79,4.33
939375184122467013,18,18,0,4.89,4.94,4.78,4.78,5,4.78,4.78,1.79
939376861282888682,10,10,0,4.8,4.9,4.9,4.9,4.9,4.6,4.8,1.09
939378006356353993,13,13,0,4.92,4.92,5,4.77,4.92,5,4.77,1.37
939379884517257258,21,21,0,4.38,4.38,4.71,4.29,4.38,4.52,4.38,2.09
939381070457996036,15,15,0,4.53,4.47,4.53,4.33,4.67,4.67,4.33,1.34
939463739072561067,0,0,0,,,,,,,,
939471548278133403,26,26,3,4.88,4.92,4.81,5,4.96,4.96,4.65,2.32
939525051137284466,26,26,6,4.96,4.96,5,4.88,5,4.96,4.88,2.43
939575338794735327,57,57,3,4.89,4.89,4.84,4.95,4.95,4.79,4.82,5.03
939580518847890223,110,110,10,4.2,4.35,4.23,4.3,4.65,4.64,4.15,9.79
939785064609784110,33,33,3,4.67,4.7,4.55,4.88,4.7,4.52,4.7,3.55
940092988686217303,10,10,0,4.4,4.4,4.5,4.6,4.8,4.2,4.4,0.9
940155627176448862,29,29,2,4.79,4.79,4.9,4.79,4.76,4.69,4.79,2.63
940161531417067479,21,21,2,4.81,5,5,4.95,4.9,4.95,4.86,2.12
940163078370530565,15,15,2,4.67,4.53,4.73,4.4,4.93,4.53,4.71,1.52
940164564191894964,12,12,0,4.5,4.67,4.67,4.75,4.58,4.92,4.58,1.21
940165924637878197,18,18,2,4.67,4.56,4.56,4.67,4.72,4.67,4.33,1.94
940167195634678432,20,20,1,4.65,4.75,4.6,4.55,4.95,4.7,4.55,1.81
940168670494701772,20,20,3,4.5,4.4,4.55,4.4,4.8,4.65,4.45,2.02
940169851563467043,26,26,2,4.5,4.58,4.42,4.42,4.85,4.46,4.58,2.36
940273202408676739,36,36,0,4.56,4.5,4.36,4.61,4.67,4.5,4.33,3.2
940457896846726570,10,10,1,4.9,4.9,4.7,4.9,4.9,4.8,4.8,1.06
940832649117408141,17,17,0,4.71,4.71,4.88,4.76,4.82,4.82,4.59,1.74
940874190942097419,16,16,0,4.56,4.5,4.69,4.56,4.69,4.69,4.56,1.45
940907285801650286,7,7,0,4,4.86,3.86,4.86,5,4.71,4.14,0.62
940964175571695794,0,0,0,,,,,,,,
941048181935415378,34,34,0,4.38,4.41,4.41,4.76,4.56,4.47,4.38,3.2
941094927303617492,2,2,0,3,4.5,4,3,3,3,4.5,0.24
941110794301417067,4,4,1,5,4.75,5,5,5,4.75,5,0.47
941159513228764951,12,12,0,4.58,4.67,4.83,4.67,4.92,4.5,4.58,1.07
941211784757379199,12,12,0,4.33,4.42,4.42,4.75,4.92,4.83,4.17,1.12
941239218474595680,10,10,0,4.6,4.5,4.2,4.6,4.6,4.6,4.5,0.95
941244169670723505,5,5,0,3.8,4,3.6,4.4,4.4,4.8,3.8,0.56
941581287601769389,15,15,3,4.4,4.47,4.4,4.6,4.33,4.6,4.4,2.22
941658926049031020,7,7,0,5,5,5,4.86,5,5,4.86,0.75
941681349407547682,1,1,0,5,5,5,5,5,5,5,0.65
941862606710314604,14,14,1,4.71,4.86,4.86,4.93,5,4.86,4.71,1.42
941873369572119298,1,1,0,5,5,5,5,5,5,5,0.15
942182095600266246,22,22,2,4.64,4.76,4.76,4.67,4.95,4.76,4.67,2.43
942238335683770887,12,12,0,4.75,4.5,4.5,4.75,4.83,4.67,4.67,1.14
942244358862102990,24,24,2,4.75,4.83,4.92,4.92,4.96,4.83,4.79,2.76
942247535775606221,16,16,0,4.25,4.19,4.25,4.44,4.69,4.75,4,1.55
942350755534160548,18,18,2,4.89,4.89,4.83,4.89,5,4.94,4.94,3
942402503461017736,11,11,0,3.82,4,4.45,4.36,4.45,4.18,3.73,1.39
942434947961740634,34,34,4,4.91,4.97,4.82,4.62,4.76,4.79,4.65,3.17
942578593058463269,33,33,0,4.85,4.94,4.82,4.97,5,4.76,4.76,3
942589052879944516,56,56,5,4.93,4.95,4.96,4.91,4.95,4.93,4.82,5.22
942595248816565684,24,24,2,4.46,4.61,4.78,4.78,4.78,4.43,4.61,2.24
942609260177500284,5,5,0,4.2,4,3.2,4,4.8,4,4,0.55
942686175132354039,10,10,0,4.5,4,4.4,5,4.9,5,4.1,1.02
942690551146720163,9,9,0,4.78,4.89,4.56,5,4.89,4.89,4.67,0.94
942788253826880414,25,25,2,4.52,4.63,4.5,4.83,4.79,4.42,4.58,2.34
943036594135902998,29,29,2,4.72,4.69,4.59,4.86,4.79,4.79,4.62,3.57
943064834830416720,3,3,0,5,5,5,5,5,5,5,0.38
943074451250519372,2,2,0,5,5,5,5,5,5,5,0.49
943077470610858629,4,4,1,4.5,4.5,4.5,4.75,5,4.5,4.5,0.37
943094167467361208,10,10,0,4.4,4.9,4.4,4.4,4.7,4.8,4.7,1.05
943134270560066086,20,20,1,4.55,4.65,4.55,4.5,4.6,4.2,4.3,1.85
943151853578826836,27,27,2,4.96,4.96,4.93,4.96,5,4.63,4.93,3.6
943164765281004247,7,7,2,4.71,4.29,4.14,4.71,4.71,4.57,4.71,0.82
943291309527977968,5,5,0,4.4,4.4,4.2,4.8,4.6,4.6,4,0.45
943385674456693667,36,36,3,4.97,4.83,4.97,4.97,5,4.92,4.97,3.31
943475742523131209,0,0,0,,,,,,,,
943552070383995917,34,34,3,4.71,4.71,4.68,4.71,4.68,4.26,4.5,3.03
943609080069047358,2,2,1,5,5,5,5,5,5,5,0.35
943798041177939375,12,12,0,4.83,5,4.92,5,4.67,5,4.83,1.1
943809889811399072,49,49,1,4.96,4.88,4.88,4.98,4.96,4.9,4.82,4.4
943883352178916929,2,2,0,5,5,5,5,5,5,5,0.36
943905035566809756,20,20,3,4.75,4.7,4.95,4.5,4.8,4.65,4.55,1.82
943910251198311861,14,14,1,4.36,4.64,4.36,4.21,4.71,4.86,4.5,1.83
943911869120678320,44,44,2,4.7,4.73,4.89,4.86,4.93,4.7,4.75,4.06
943912012524980185,16,16,1,4.88,4.81,4.88,4.63,4.88,4.81,4.75,1.49
943915493714340310,22,22,2,4.59,4.59,4.64,4.41,4.82,4.45,4.55,2.65
943918251122630684,27,27,4,4.74,4.81,4.78,4.78,4.93,4.78,4.52,2.52
943919637778479063,21,21,1,4.86,4.86,4.9,4.57,4.95,4.76,4.62,2.17
943921126460340179,27,27,4,4.89,4.89,4.93,4.63,4.96,4.78,4.78,2.91
943922729710636822,22,22,1,4.86,4.82,4.91,4.77,4.91,4.86,4.86,2.14
943933378932285174,25,25,1,4.88,4.88,4.92,4.88,4.88,4.76,4.76,2.67
943946046200926538,9,9,1,5,5,5,5,5,4.78,4.78,3.7
944000516549711602,0,0,0,,,,,,,,
944107474483468098,15,15,1,4.33,4.67,4.53,4.93,4.87,4.93,4.33,1.43
944120806029322219,10,10,1,4.8,4.9,5,5,4.7,4.8,4.8,1.54
944127546817654561,19,19,1,4.63,4.42,4.37,4.95,4.89,4.74,4.63,2.28
944148163568761334,21,21,3,4.67,4.67,4.57,4.76,4.86,4.76,4.62,2.43
944159407439768641,27,27,4,4.89,4.85,4.85,4.96,4.96,4.93,4.89,2.99
944159451989932836,16,16,0,4.63,4.56,4.63,4.81,5,4.81,4.63,1.75
944173296949641185,15,15,3,4.6,4.67,4.67,4.93,5,4.8,4.47,1.74
944173344938931100,17,17,0,4.65,4.76,4.71,4.94,5,4.76,4.76,2.23
944173379916936561,20,20,0,4.25,4.4,4.05,4.6,4.7,4.6,4.4,2.1
944173422122774054,26,26,3,4.46,4.54,4.5,4.88,4.85,4.65,4.38,2.94
944173470755525595,19,19,1,4.42,4.26,4.37,4.68,4.74,4.68,4.26,2.17
944173734664977395,25,25,2,4.56,4.68,4.44,4.92,4.96,4.56,4.48,2.75
944235335659452949,9,9,0,3.33,3.44,4.22,3.22,4,4,3.22,0.99
944430772565467497,24,24,3,4.63,4.71,4.54,4.54,4.79,4.75,4.63,2.33
944516981932292272,32,32,0,4.47,4.66,4.31,4.63,4.59,4.5,4.59,2.99
944597538288564409,23,23,0,4.57,4.39,4.7,3.96,4.7,4.26,4.17,2.11
944645399479007232,4,4,0,4,5,4.75,4.5,4.75,5,4.25,0.46
944731303525764496,27,27,2,4.85,4.85,4.89,4.93,4.78,4.81,4.81,2.56
944736103727194992,33,33,2,4.67,4.55,4.42,4.79,4.88,4.64,4.64,3.15
945112879866741876,29,29,1,4.79,4.86,4.76,4.86,4.86,4.83,4.72,2.69
945221961360015570,9,9,0,4.67,4.67,4.78,5,5,4.89,4.56,0.92
945224628528502657,21,21,0,4.95,4.95,5,4.95,5,5,4.86,2.86
945344490101391438,19,19,0,5,5,4.84,4.95,5,4.79,4.89,2.04
945444949384986937,28,28,2,4.61,4.71,4.5,4.46,4.68,4.21,4.43,2.59
945520322385444105,42,42,2,4.67,4.83,4.64,4.69,4.93,4.76,4.64,3.78
945575866074247823,26,26,3,4.85,4.85,5,4.88,4.96,4.92,4.77,2.33
945593080317600632,37,37,3,4.89,4.81,4.84,4.86,4.97,4.62,4.81,4.24
945881603839514558,0,0,0,,,,,,,,
945896657220292207,43,43,4,4.95,4.91,4.91,4.86,4.95,4.67,4.84,4.29
945898356409851581,23,23,0,4.91,4.96,4.87,4.96,4.96,4.74,4.7,2.16
945915013504307334,35,35,2,4.97,5,5,4.89,4.91,4.86,4.89,3.35
945972551386347758,22,22,1,4.86,4.82,4.86,4.95,5,4.59,4.59,2.06
946012189518713156,10,10,0,4.7,4.8,4.6,4.9,4.9,4.7,4.9,1.01
946028104138752372,3,3,0,3,3.67,3.33,4.33,4.33,4,3.67,0.54
946051361917191013,3,3,0,5,5,5,5,4.67,5,5,0.34
946068889289472458,3,3,0,4.67,4.67,4.67,5,5,5,4.67,0.3
946196272725638321,78,78,2,4.51,4.6,4.64,4.73,4.55,4.42,4.49,7.57
946206132293450214,32,32,4,4.84,4.91,4.97,4.91,5,4.88,4.75,3.11
946213159208545008,33,33,3,4.94,4.94,4.88,4.85,4.94,4.91,4.88,3.07
946693454964684723,18,18,0,4.5,4.83,4.72,4.83,4.78,4.39,4.44,2.01
946834152077420839,20,20,1,4.45,4.58,5,4.79,4.47,4.32,4.05,2.24
946855659710621978,35,35,4,4.91,4.86,4.89,4.79,4.91,4.8,4.86,3.26
947378295120318667,14,14,0,4.07,4.07,3.86,3.86,4.43,4.57,4.07,1.63
947433616806700473,40,40,2,4.95,4.93,4.88,4.93,4.98,4.7,4.8,3.74
947528622716594427,29,29,3,4.59,4.69,4.38,4.59,4.55,4.34,4.45,2.69
947613327280102275,11,11,1,4.64,4.91,4.82,5,5,4.45,4.55,1.34
947623410167946661,27,27,3,4.74,4.77,4.69,4.73,4.92,4.58,4.62,2.61
947631983853006342,29,29,5,4.66,4.66,4.62,4.76,4.86,4.83,4.62,2.96
947795323518209439,35,35,5,4.89,4.94,4.83,4.86,4.94,4.66,4.86,3.96
947807985228107369,26,26,2,4.65,4.77,4.62,4.85,4.92,4.73,4.69,2.43
947974485941381414,27,27,0,4.96,5,4.89,4.96,4.96,4.93,4.96,2.83
948082703996113533,39,39,3,4.64,4.76,4.76,4.79,4.87,4.68,4.71,3.64
948129687199838511,23,23,3,4.83,4.78,4.87,4.83,4.96,4.87,4.87,2.52
948141581470794307,44,44,4,4.75,4.8,4.7,4.75,4.77,4.57,4.66,4.4
948147849600852006,30,30,2,4.7,4.73,4.4,4.9,4.87,4.6,4.67,2.78
948189593576435193,36,36,3,4.75,4.83,4.67,4.78,4.86,4.28,4.75,3.35
948306803436935886,43,43,4,4.86,4.95,4.88,4.98,4.91,4.86,4.74,4.02
948307520876827088,57,57,5,4.89,4.84,4.95,4.89,4.91,4.84,4.7,5.34
948313662295689372,18,18,1,4.72,4.83,4.56,4.78,4.72,4.5,4.56,1.7
948343064403138610,7,7,0,4.29,4.14,4.71,4.86,4.71,5,4,0.68
948352186797879030,22,22,0,4.95,4.86,5,4.95,5,4.91,4.86,2.22
948399251717338867,31,31,2,4.58,4.55,4.39,4.39,4.77,4.58,4.55,2.82
948450523525639072,55,55,6,4.73,4.73,4.82,4.89,4.82,4.89,4.73,5.12
948455767825770643,32,32,4,4.88,4.94,4.87,4.94,4.84,4.94,4.81,3.58
948458726616391328,38,38,3,4.87,4.89,4.97,4.89,4.89,4.95,4.87,4.4
948463572462709189,38,38,3,4.74,4.82,4.84,4.92,4.89,4.66,4.76,3.48
948465511791257228,16,16,4,4.75,4.81,4.69,4.88,4.94,5,4.81,1.55
948688460484554680,5,5,0,4.6,4,4.6,4.8,4.6,4.6,4,0.9
948831477327618512,0,0,0,,,,,,,,
948863646334929046,33,33,2,4.82,4.73,4.73,4.88,4.94,4.61,4.7,3.09
948873888166246209,37,37,2,4.97,5,4.95,4.92,4.97,4.84,4.97,3.39
948942210423590394,13,13,4,5,5,5,5,5,4.69,4.77,1.37
948955024963740115,15,15,0,4.6,4.6,4.53,4.33,4.67,4.6,4.6,1.61
948986310034590255,22,22,6,4.36,4.57,4.57,4.76,4.86,4.76,4.43,2.25
948989340108208294,5,5,0,5,5,5,5,5,5,5,0.63
948990832508004768,1,1,0,5,5,5,5,5,5,5,0.25
948992487129849188,1,1,0,5,5,4,5,5,4,4,0.33
948993742937244588,4,4,0,4.75,5,4.75,4.75,5,5,4.75,0.49
949006023301933550,37,37,2,4.65,4.7,4.76,4.76,4.84,4.51,4.51,3.66
949023281093073437,5,5,0,4.8,4.8,5,4.6,5,4.8,4.8,0.47
949045309539050991,1,1,0,5,4,3,5,5,5,4,0.1
949126159636774650,0,0,0,,,,,,,,
949566712459025357,4,4,0,5,5,5,5,5,5,4.75,0.63
949570655710069470,20,20,1,4.15,4.45,3.95,4.85,4.65,4.35,4.05,1.89
949628578105989901,14,14,2,4.86,4.64,4.57,4.79,5,4.93,4.64,4
949667782779849523,12,12,0,4.17,4.17,4.33,4.58,4.67,3.67,3.92,1.33
949709057511525706,3,3,1,4.67,4.33,4.33,4.33,4.67,4.33,4.67,1.55
949725923822602387,46,46,5,4.85,4.91,4.78,4.91,4.96,4.96,4.91,4.91
949737878325458254,21,21,1,4.76,4.9,4.9,4.95,4.95,4.76,4.81,1.95
949773781361889634,28,28,4,4.36,4.43,4.39,4.79,4.75,4.43,4.54,2.59
949887004271319819,39,39,2,4.9,4.97,4.89,4.97,4.97,4.82,4.89,3.84
949921569974629885,0,0,0,,,,,,,,
949934106133515778,3,3,1,4.33,4.67,5,5,4.33,4.67,4.33,0.58
949943885049365511,4,4,0,4.5,4.75,5,5,4.5,5,4,0.45
949997040481807975,5,5,1,5,5,5,4.6,5,5,4.8,0.49
950003321163847435,34,34,1,4.91,4.79,4.94,4.85,4.94,4.82,4.82,3.16
950263347357498410,36,36,0,4.97,4.86,4.92,4.94,4.94,4.64,4.78,3.71
950391253294857805,30,30,0,4.47,4.67,4.37,4.87,4.67,4.43,4.47,3.09
950396820874799238,19,19,0,4.58,4.79,4.42,4.79,4.79,4.63,4.47,1.91
950552124944423236,11,11,0,3.91,3.73,3.55,3.91,4.27,4.09,3.73,1.03
