id,name,host_id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,instant_bookable
926449160947713534,＃401 2021年新築 最大4名/スカイツリー徒歩圏内/浅草駅8分/本所吾妻橋駅3分/空港まで便利,521872005,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,3,15857,2,365,1.9,365,t,t
926455273781398457,＃402 2021年新築 最大4名/スカイツリー徒歩圏内/浅草駅8分/本所吾妻橋駅3分/空港まで便利,521872005,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,2,12143,2,365,1.9,365,t,t
926459827665533658,＃403 2021年新築 最大4名/スカイツリー徒歩圏内/浅草駅8分/本所吾妻橋駅3分/空港まで便利,521872005,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,2,14714,2,365,1.9,365,t,t
926544299511406447,蒲田のゲストルーム(オーナー共有型) 寝室鍵付き,497011435,Ota Ku,Private room in home,Private room,2,1,2,0,7929,2,1125,2,1125,t,f
926635611610140048,JR亀戸駅東口3分钟，錦糸町一駅、成田、羽田空港、浅草、秋葉原、東京、新宿便利,377696793,Koto Ku,Entire rental unit,Entire home/apt,4,1,1,2,15577,3,180,3,127.2,t,t
926636621364151829,JR亀戸駅東口3分钟，錦糸町一駅、成田、羽田空港、浅草、秋葉原、東京、新宿便利,377696793,Koto Ku,Entire rental unit,Entire home/apt,3,1,1,2,15621,3,365,3,191.6,t,t
926671568902073580,[独栋房源/全新装修]全新一户建/适合家庭入住/近秋叶原/浅草/可容纳8人/一线直达新宿/银座,199863640,Taito Ku,Entire home,Entire home/apt,8,1,2,1,18549,2,730,2,1125,t,t
927012822877595345,New open‼️ yuga house itabashi,114328660,Itabashi Ku,Entire rental unit,Entire home/apt,5,1,2,1,9785,1,365,1,1125,t,t
927034862743784867,#4楼整租优惠#/3室3卫3浴/可容纳8人/步行秋叶原&上野/机场直达京成上野/直达浅草/银座/新宿,199863640,Taito Ku,Entire home,Entire home/apt,8,3,3,3,31163,2,730,2,1125,t,t
927038722221991222,鈴音  一户建整套出租，最近车站新小岩车站、到秋叶原13分，到新宿25分钟，民宿到天然温泉徒步2分钟,508328551,Katsushika Ku,Entire home,Entire home/apt,8,1,2,0,14429,1,100,1,1125,t,t
927053386981435096,キッチン付きアパートメントホテル｜30㎡｜最大4名,514369269,Taito Ku,Room in aparthotel,Entire home/apt,4,1,1,4,41351,1,365,1,365,t,t
927056682352180432,キッチン付きアパートメントホテル｜30㎡｜最大4名,514369269,Taito Ku,Room in aparthotel,Entire home/apt,4,1,0,2,41351,1,365,1,365,t,t
927058096294116981,キッチン付きアパートメントホテル｜60㎡｜最大6名,514369269,Taito Ku,Room in aparthotel,Entire home/apt,6,1,2,4,54048,1,365,1,365,t,t
927155060700016914,Private apartment for family & group (max 6 per.),40665307,Taito Ku,Entire rental unit,Entire home/apt,6,1,2,0,30000,1,365,1,365,t,f
927231887448606563,新宿／大久保5分／new open,294322772,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,1,12286,2,365,2,365,t,t
927303009796263569,Skytree. House,94352142,Sumida Ku,Entire villa,Entire home/apt,9,2,3,6,35943,2,60,2,60,t,t
927336199386546208,1 stop to Ikebukuro/MAX 4people/Free Wi-Fi/30㎡,522859070,Toshima Ku,Entire rental unit,Entire home/apt,4,1,1,2,16000,2,29,2,1125,t,f
927345419262106007,"#Shibuya/Projector included, closetoShibuyastation",30883070,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,1,1,26850,1,60,2.6,60,t,t
927405954568234697,新宿/大久保,294322772,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,2,3,24286,2,365,2,365,t,t
927430138012576831,独栋新建一户建#JR新大久保6分钟/步行新宿/歌舞伎町/10人可/韩国街/4卧2厕1浴/婴儿床,53118784,Shinjuku Ku,Entire home,Entire home/apt,10,2,4,5,46980,1,365,1,365,t,f
927786393931922368,夢の舎#203・吉祥寺駅徒歩4分/井の頭公園3分/最大4名/Wi-Fi/新宿渋谷直通/ジブリ美術館,130807240,Musashino Shi,Entire rental unit,Entire home/apt,4,1,1,1,16071,2,90,2,90,t,t
927910635161204427,JR池袋徒步圈；高级一户建别墅；最多7人；整租；Wi-Fi,60476303,Itabashi Ku,Entire home,Entire home/apt,7,1.5,3,1,33857,1,365,1,365,t,f
927928850279855467,Built in 2023! Beautiful white base room/103,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
927930490634907020,Built in 2023! Beautiful white base room/104,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,1,6511,2,365,2,365,t,t
927931735587027213,Built in 2023! Beautiful white base room/105,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
927932770533256303,Built in 2023! Beautiful white base room/106,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,1,6511,2,365,2,365,t,t
927936932115696462,Built in 2023! Beautiful white base room/203,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
927938870356686769,Built in 2023! Beautiful white base room/205,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
927939949604646001,Built in 2023! Beautiful white base room/206,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
927941074323397908,Built in 2023! Beautiful white base room/207,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
927942915514217120,Built in 2023! Beautiful white base room/209,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
927944037863830878,Built in 2023! Beautiful white base room/210,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
927956545101453087,夢の舎#2102・吉祥寺駅徒歩4分/井の頭公園3分/最大4名/Wi-Fi/新宿渋谷直通/ジブリ美術館,130807240,Musashino Shi,Entire rental unit,Entire home/apt,4,1,1,1,14482,2,90,2,90,t,t
927986662813159937,宿栖東京/新宿核心区域徒步圈整栋一戶建/两间洋室（双人床）/一间准和室（榻榻米）,157131767,Shinjuku Ku,Entire villa,Entire home/apt,6,1.5,3,0,49121,3,365,3,1125,t,f
928008615570537411,【Furnished・ Accessible】STUMP Shibuya 102 monthly,73440763,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,1,1,18000,30,365,30,365,t,f
928104758892245264,【男性専用】住吉駅徒歩6分/WiFi付/シンプルステイ/8番,67661297,Koto Ku,Private room in home,Private room,1,4,1,1,3393,2,365,2,365,t,f
928126446857988552,No 103 Close  Akihabara. Tokyo Disneyla. Asakusa,24575613,Edogawa Ku,Entire rental unit,Entire home/apt,3,1,1,0,9214,4,365,4,365,t,f
928135803989502411,梅302副；池袋西口6 分钟；最多3人；Wi-Fi；购物天堂；,60476303,Toshima Ku,Entire rental unit,Entire home/apt,3,1,1,2,12286,1,365,1,365,t,f
928250019847588794,【スワンパーク池袋204】池袋駅からあるいて10分以内！Wi-Fi完備　お洒落なロフトタイプ,247326938,Toshima Ku,Entire rental unit,Entire home/apt,4,1,2,2,15000,1,365,1,365,t,t
928516148841608931,Near the Shinjuku Cozy Double Bed,241372894,Shinjuku Ku,Private room in rental unit,Private room,2,1,1,0,6171,1,30,1,30,t,f
928534855455923985,205,523625983,Hachioji Shi,Entire guesthouse,Entire home/apt,2,1,1,1,10000,1,365,1,365,t,t
928536085133260623,"C3】Large Modern Studio Shinjuku, Free WiFi, Lift",271703741,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,1,29276,1,100,6.6,1125,t,t
928548186780477968,202,523625983,Hachioji Shi,Tiny home,Entire home/apt,2,1,1,1,10000,1,365,1,365,t,t
928600025283167035,Useful Yamanote Line location/101,523793773,Minato Ku,Entire rental unit,Entire home/apt,5,1,2,2,13024,2,365,6.4,365,t,t
928682607606326250,"1min walk to sta, drct bus to HND! Easy access!",34403925,Ota Ku,Entire rental unit,Entire home/apt,7,1.5,2,2,13225,2,90,2,1125,t,t
928683503415939855,NEW OPEN ＊新宿エリア＊西新宿五丁目駅から6分＊WiFi付＊MK468,523629328,Shibuya Ku,Entire rental unit,Entire home/apt,7,1,1,3,24900,1,365,1,284.8,t,t
928835137063360075,【男性専用】住吉駅徒歩6分/WiFi付/シンプルステイ/2階#21,67661297,Koto Ku,Private room in home,Private room,1,4,1,1,3393,1,365,1,365,t,f
928860593737425075,バス停徒歩30秒/駅徒歩7分/繁華街に近い静かな住宅街のデザイナーズホテル,505169276,Shinjuku Ku,Entire rental unit,Entire home/apt,11,1,2,6,56429,2,365,2,365,t,f
929190455842898839,Beautiful white base room/301,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
929195201383115150,Beautiful white base room/303,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
929197588833869274,Beautiful white base room/305,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
929207976266847408,１F新大久保駅から6分イケメン通、観光、駅チカ、JR新宿から徒歩15分 最大4名,491234491,Shinjuku Ku,Entire home,Entire home/apt,4,1,1,5,22800,2,30,2,1125,t,t
929227961199902201,new building/Useful Yamanote Line location/406,523793773,Minato Ku,Entire rental unit,Entire home/apt,1,1,1,1,6105,2,365,1.5,365,t,t
929228183298770730,new building/Useful Yamanote Line location/201,523793773,Minato Ku,Entire rental unit,Entire home/apt,3,1,2,2,11802,2,365,6.4,365,t,t
929228327146210513,new building/Useful Yamanote Line location/203,523793773,Shibuya Ku,Entire rental unit,Entire home/apt,1,1,0,1,6105,2,365,6.4,365,t,t
929228398083200743,new building/Useful Yamanote Line location/204,523793773,Shibuya Ku,Entire rental unit,Entire home/apt,1,1,1,0,6105,2,365,6.4,365,t,t
929228544723471312,new building/Useful Yamanote Line location/206,523793773,Minato Ku,Entire rental unit,Entire home/apt,3,1,1,1,10991,2,365,1.5,365,t,t
929228615599265627,new building/Useful Yamanote Line location/301,523793773,Minato Ku,Entire rental unit,Entire home/apt,3,1,1,2,11396,2,365,6.4,365,t,t
929228691078127710,new building/Useful Yamanote Line location/302,523793773,Shibuya Ku,Entire rental unit,Entire home/apt,1,1,1,1,6105,2,365,6.4,365,t,t
929228907220016082,new building/Useful Yamanote Line location/305,523793773,Shibuya Ku,Entire rental unit,Entire home/apt,1,1,0,0,6105,2,365,1.5,365,t,t
929228979496084940,new building/Useful Yamanote Line location/306,523793773,Shibuya Ku,Entire rental unit,Entire home/apt,3,1,1,1,10991,2,365,6.4,365,t,t
929229200678829224,new building/Useful Yamanote Line location/405,523793773,Shibuya Ku,Entire rental unit,Entire home/apt,1,1,1,0,6105,2,365,1.5,365,t,t
929254821540999821,〈Shinjuku Area〉2 ppl * nearby Hatagaya Sta/7-min,42244167,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,1,1,13998,1,365,1,365,t,t
929469942118827762,2B.Asakusa Station 8min •Asakusa temple 5min,30828383,Taito Ku,Entire rental unit,Entire home/apt,4,1,0,3,14857,2,365,2,1125,t,t
929574681528577014,渋谷駅近く！　電車で1駅 （2分） 池尻大橋駅まで徒歩8分！,123539754,Setagaya Ku,Entire rental unit,Entire home/apt,3,1,1,1,19571,1,50,1,848.7,t,t
929583910535997916,月極アパート/3名/とても清潔で上質なお部屋/東京生活に最適/,485544006,Shibuya Ku,Entire rental unit,Entire home/apt,3,1,1,3,13500,31,365,31,365,t,f
929906325004480950,Beautiful white base room/307,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
929914112331612852,Beautiful white base room/310,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
929924122676914403,Beautiful white base room/407,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
929924985594023801,Beautiful white base room/408,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
929926025976321415,Beautiful white base room/409,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
929926791833790009,Beautiful white base room/410,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
929930722737582913,Beautiful white base room/505,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
929931646231529951,Beautiful white base room/506,522666487,Ota Ku,Entire rental unit,Entire home/apt,3,1,0,2,6511,2,365,2,365,t,t
930004764488772101,30%OFF DD/JR锦糸町站步行3分钟/新宿涩谷东京秋叶原直达/最多6人/精心装修宽敞/WIFI,143096922,Sumida Ku,Entire rental unit,Entire home/apt,6,1,2,4,22529,2,1125,2.8,1125,t,t
930154633535139569,新規オープン新宿、観光にピッタリ!高評価の広々1ROOM,501035651,Shinjuku Ku,Private room in rental unit,Private room,3,1,1,0,14054,2,365,2,1125,t,f
930219393111474663,NEW!1 min from station/Wi-Fi/Family/The Dove House,524051753,Ota Ku,Entire rental unit,Entire home/apt,4,1,1,2,13714,2,365,2,365,t,t
930378806177422832,Close to Shibuya central/2min/Work/Long stay #TED,30883070,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,1,1,16286,22,90,22,90,t,t
930722615964382666,V106 新宿駅まで1駅2分の好立地彡2路線利用可能 都内でのショッピングや観光に最適,163254475,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,1,2,9000,4,365,4,1125,t,t
930741654401529012,Asakusa/Skytree/6-min. Walk from sta. /Convenient!,478763758,Sumida Ku,Entire rental unit,Entire home/apt,5,2,1,5,21775,3,1125,3,1125,t,f
930956593949406848,Only 1 ppl* 3-min from Nakano Sta,42244167,Nakano Ku,Entire rental unit,Entire home/apt,1,0.5,1,1,8286,1,365,1,365,t,t
930957886151916268,Only 2 ppl* 3-min from Nakano Sta,42244167,Nakano Ku,Entire rental unit,Entire home/apt,2,0.5,1,0,8917,1,365,1,365,t,t
930960810047832500,【monthly】1-401*Yoyogi Station/5 min/Up to 6 ppl,42244167,Shibuya Ku,Entire rental unit,Entire home/apt,6,1,1,4,50000,30,365,30,365,t,f
931019324088264511,【男性専用】住吉駅徒歩6分/Wifi付/シンプル/2階#23,67661297,Koto Ku,Private room in home,Private room,1,4,1,1,3443,1,365,1,365,t,f
931175027986583612,三室一厅日式榻榻米、新宿JR站800米、地铁站300米、繁华街区,66732894,Shinjuku Ku,Entire condo,Entire home/apt,6,1,1,0,50000,1,365,1,365,t,t
931409964176761536,【芝浦ふ頭】站走路5分! 走路也可直接到台場! 陽光照射良好的時尚裝飾的1LDK＊OA046,331062653,Minato Ku,Entire rental unit,Entire home/apt,8,0.5,1,0,29493,1,365,1,365,t,t
931470227171446947,月極アパート/2名/とても清潔で上質なお部屋/東京生活に最適/,485544006,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,1,2,13143,31,365,31,365,t,f
931537448756250581,Less than 2 min walk to Sta +12 min to Asakusa ! !,35688506,Adachi Ku,Private room in rental unit,Private room,2,1,1,1,3306,5,365,5,365,t,f
931556944103306585,C&J HOTEL ダブルルーム 【Aタイプ】,85989684,Shinagawa Ku,Room in hotel,Private room,2,1,1,1,16371,1,365,1,365,t,t
931604933208707262,C&J HOTEL ツインルーム【Bタイプ】,85989684,Shinagawa Ku,Room in hotel,Private room,2,1,1,2,15800,1,365,1,365,t,t
931619518489190114,C&J HOTEL デラックスツインルーム【Cタイプ】,85989684,Shinagawa Ku,Room in hotel,Private room,2,1,1,2,16416,1,365,1,365,t,t
931630529227190390,C&J HOTEL キングダブルルーム【BWタイプ】,85989684,Shinagawa Ku,Room in hotel,Private room,2,1,1,1,16800,1,365,1,365,t,t
931636804045129032,全室新装リニューアル！Disney近い！東京都内商店街隣接！広い和・洋室！駐車場有！,524598689,Edogawa Ku,Private room in home,Private room,4,1,2,0,9986,1,60,1,60,t,f
931638812728133145,C&J HOTEL クイーン＋ソファーベッド【Dタイプ】,85989684,Shinagawa Ku,Room in hotel,Private room,3,1,1,3,21057,1,365,1,365,t,t
931648356008449922,Private room Nishigahara (minimum 31nights),26341212,Kita Ku,Private room in home,Private room,1,1,1,0,3200,30,700,30,700,t,f
932181935485234357,301/Shibuya colorbee house/stylish/free wifi,63598456,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,1,2,19500,1,365,1.5,365,t,t
932271594467452170,江元浅草401｜浅草寺・スカイツリー周辺｜1分コンビニ｜空港直通,524783375,Taito Ku,Entire rental unit,Entire home/apt,2,1.5,1,0,11395,1,35,1,35,t,f
932353868644528484,新宿/東新宿站徒步2分钟/福华3F,294322772,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,15000,2,365,2,365,t,t
932450594135447897,Wuto | 'Japandi' style house. 5 min from station,18147292,Katsushika Ku,Entire home,Entire home/apt,9,1.5,3,4,34029,3,60,3.3,1125,t,f
932452051542420907,【Rakui Nakai】3 minutes from Nakai station,342971176,Shinjuku Ku,Entire home,Entire home/apt,6,1.5,3,4,22714,1,14,1,1125,t,f
932457869188763539,6 min walk to Sasazuka Station/Maximum 5 people,524828193,Shibuya Ku,Private room in rental unit,Private room,5,1,1,4,9686,1,365,1,365,t,t
932509944276784438,6 min walk to Sasazuka Station/Maximum ４people,524828193,Shibuya Ku,Private room in rental unit,Private room,3,1,1,2,9857,1,365,1,365,t,t
932526072835845842,6 min walk to Sasazuka Station/Maximum ６people,524828193,Shibuya Ku,Private room in rental unit,Private room,5,1,1,3,10114,1,365,1,365,t,t
932531289369406582,6 min walk to Sasazuka Station/Maximum 5people,524828193,Shibuya Ku,Private room in rental unit,Private room,5,1,1,3,9771,1,365,1,365,t,t
932592340606119703,wa ki 209,130378164,Itabashi Ku,Entire rental unit,Entire home/apt,3,1,1,0,10086,1,60,1,60,t,f
932622704714393396,Central Tokyo/ Ikebukuro/ 2 bed max4ppl/ WiFi,380489393,Itabashi Ku,Entire rental unit,Entire home/apt,4,1,2,3,18900,3,75,3.2,1125,t,f
932813624721972655,NEW! Pufuka Hikifune｜120㎡ (2 floors)｜Max 15 people,524950935,Sumida Ku,Entire rental unit,Entire home/apt,15,3,5,9,71429,2,14,2.1,14,t,f
932873506668557466,新築80㎡、駅徒歩6分、電車で池袋駅3分新宿駅9分渋谷駅15分,448910187,Toshima Ku,Entire home,Entire home/apt,10,1,3,6,29990,1,365,1,365,t,t
932904666446906265,Uhome Mitomi 3F/ 1min walk sta./ Shopping St./5ppl,73463626,Ota Ku,Private room in rental unit,Private room,5,1,1,3,10935,1,365,1.3,365,t,t
933006027419135164,［M]素敵な紫陽花の絵があるD室（バルコニー付き）,40176986,Ota Ku,Private room in home,Private room,3,1.5,1,2,9571,2,365,2,365,t,t
933012124844118479,Mitomi Home 4F/ 1min walk sta./ Shopping St./5ppl,73463626,Ota Ku,Private room in rental unit,Private room,5,1,1,0,20831,1,365,1,365,t,t
933080362236258497,5 min walk Sta. | upper floors | Disney | Airport,238189788,Katsushika Ku,Entire condo,Entire home/apt,3,1,1,2,6480,1,60,1,1125,t,t
933085596933318090,202/203 Close to Shinjuku  Disneylannd  Asakusa,24575613,Edogawa Ku,Entire rental unit,Entire home/apt,4,2,2,4,16686,4,365,4,365,t,f
933643701642621439,※シングルルーム※閑静な住宅街にある※上野駅から電車で10分,421058804,Kita Ku,Private room in home,Private room,1,1.5,1,1,6760,1,20,1,1125,t,t
933654105679427826,5 min walk Sta. | upper floors | Disney | Airport,238189788,Katsushika Ku,Entire condo,Entire home/apt,3,1,1,2,6480,1,60,1,1125,t,t
933701148846636128,Private house /Nyoze house /11 ppl,525184450,Adachi Ku,Private room in home,Private room,11,1,3,2,15000,1,28,1,28,t,f
933726604373063771,Stay in the heart of Shibuya Ⅱ,32084179,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,1,0,22000,1,365,1,1125,t,t
933732691116240543,男女共用ドミトリー　2段ベッド　1名分,525177811,Minato Ku,Shared room in hotel,Shared room,1,8,1,60,3457,1,365,1,365,t,f
933736965801160627,VE-1*新宿大久保駅2分素晴らしいロケーション/ コージールーム,294212985,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,1,12871,2,20,2,1125,t,t
933740038927059710,江元浅草402｜浅草寺・スカイツリー周辺｜1分コンビニ｜空港直通,524783375,Taito Ku,Entire rental unit,Entire home/apt,3,1.5,1,3,13931,1,35,1,1125,t,t
