host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
255274063,Jie,4/11/2019,"Tokyo, Japan",within an hour,1,0.97,,83,123,"['email', 'phone']",t,t
255274063,Jie,4/11/2019,"Tokyo, Japan",within an hour,1,0.97,,83,123,"['email', 'phone']",t,t
255274063,Jie,4/11/2019,"Tokyo, Japan",within an hour,1,0.97,,83,123,"['email', 'phone']",t,t
255274063,Jie,4/11/2019,"Tokyo, Japan",within an hour,1,0.97,,83,123,"['email', 'phone']",t,t
63215120,Haru,3/16/2016,Japan,within an hour,0.96,1,,39,66,"['email', 'phone']",t,t
454395366,Ryuji,4/15/2022,"Tokyo, Japan",within an hour,1,0.99,t,8,8,"['email', 'phone']",t,t
531369153,Plays,8/12/2023,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
518833715,DeLCCS,6/7/2023,"Tokyo, Japan",within an hour,1,0.99,f,12,36,['phone'],t,t
518833715,DeLCCS,6/7/2023,"Tokyo, Japan",within an hour,1,0.99,f,12,36,['phone'],t,t
518833715,DeLCCS,6/7/2023,"Tokyo, Japan",within an hour,1,0.99,f,12,36,['phone'],t,t
518833715,DeLCCS,6/7/2023,"Tokyo, Japan",within an hour,1,0.99,f,12,36,['phone'],t,t
244662388,博雅,2/22/2019,,within an hour,1,1,f,25,42,"['email', 'phone']",t,t
313739784,Chie,12/2/2019,"Itabashi City, Japan",within an hour,1,1,t,4,4,"['email', 'phone']",t,t
346258224,Mika,5/14/2020,"Suginami City, Japan",within an hour,1,1,t,1,1,"['email', 'phone']",t,t
537647596,利錫,9/18/2023,,within an hour,0.9,1,f,4,4,"['email', 'phone']",t,t
537647596,利錫,9/18/2023,,within an hour,0.9,1,f,4,4,"['email', 'phone']",t,t
537647596,利錫,9/18/2023,,within an hour,0.9,1,f,4,4,"['email', 'phone']",t,t
535919402,Genichi,9/7/2023,"Tokyo, Japan",within an hour,1,1,f,1,1,"['email', 'phone']",t,t
220011603,Manami,10/11/2018,"Toshima City, Japan",within an hour,1,0.95,t,19,19,"['email', 'phone']",t,t
537805357,Yushun,9/18/2023,,within an hour,1,0.98,f,4,4,"['email', 'phone']",t,t
42244167,浩史,8/23/2015,"Tokyo, Japan",within an hour,1,0.98,,229,390,"['email', 'phone']",t,t
183877565,UI Home Company,4/12/2018,"Nerima City, Japan",within an hour,1,0.98,f,71,81,"['email', 'phone', 'work_email']",t,t
35777092,教平,6/14/2015,"Shinagawa City, Japan",within an hour,1,1,,33,37,"['email', 'phone', 'work_email']",t,t
229928127,Takao,12/9/2018,"Shinagawa City, Japan",within an hour,1,1,t,3,4,['phone'],t,t
183877565,UI Home Company,4/12/2018,"Nerima City, Japan",within an hour,1,0.98,f,71,81,"['email', 'phone', 'work_email']",t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
537825202,蓮,9/19/2023,,within an hour,1,0.98,f,1,1,"['email', 'phone']",t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
183877565,UI Home Company,4/12/2018,"Nerima City, Japan",within an hour,1,0.98,f,71,81,"['email', 'phone', 'work_email']",t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
183877565,UI Home Company,4/12/2018,"Nerima City, Japan",within an hour,1,0.98,f,71,81,"['email', 'phone', 'work_email']",t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
464812177,Haostay,6/18/2022,,within an hour,0.99,1,f,16,16,['phone'],t,t
283486959,Randor,8/6/2019,,within an hour,1,0.99,f,2,19,"['email', 'phone']",t,t
537805357,Yushun,9/18/2023,,within an hour,1,0.98,f,4,4,"['email', 'phone']",t,t
214760293,Tomomi,9/11/2018,"Minato City, Japan",within an hour,1,1,f,3,6,"['email', 'phone']",t,t
49372130,Jo,11/18/2015,"Tokyo, Japan",within an hour,1,1,t,4,13,"['email', 'phone']",t,t
537805357,Yushun,9/18/2023,,within an hour,1,0.98,f,4,4,"['email', 'phone']",t,t
385019789,Jung,1/17/2021,"Shibuya City, Japan",within an hour,1,1,t,1,2,"['email', 'phone']",t,t
311979642,Selina,11/25/2019,"Tokyo, Japan",within an hour,1,1,t,42,42,"['email', 'phone']",t,t
311979642,Selina,11/25/2019,"Tokyo, Japan",within an hour,1,1,t,42,42,"['email', 'phone']",t,t
311979642,Selina,11/25/2019,"Tokyo, Japan",within an hour,1,1,t,42,42,"['email', 'phone']",t,t
311979642,Selina,11/25/2019,"Tokyo, Japan",within an hour,1,1,t,42,42,"['email', 'phone']",t,t
311979642,Selina,11/25/2019,"Tokyo, Japan",within an hour,1,1,t,42,42,"['email', 'phone']",t,t
342548206,まめやど,3/27/2020,"Yokohama, Japan",within an hour,1,0.98,t,2,2,"['email', 'phone']",t,t
524570934,Madoka,7/9/2023,,within an hour,1,0.96,t,1,1,"['email', 'phone']",f,t
169857679,和,1/25/2018,"Hamura, Japan",within an hour,1,1,f,6,6,"['email', 'phone']",t,t
199863640,欣欣,7/4/2018,"Tokyo, Japan",within an hour,1,1,f,37,47,['phone'],t,t
454395366,Ryuji,4/15/2022,"Tokyo, Japan",within an hour,1,0.99,t,8,8,"['email', 'phone']",t,t
533097476,Zero,8/21/2023,"Tokyo, Japan",within an hour,1,0.98,t,19,19,['phone'],t,t
511630515,ライワマンション,4/24/2023,"Tokyo, Japan",within an hour,1,0.95,f,12,19,['phone'],t,t
538000792,Yosuke,9/20/2023,,within an hour,1,1,f,1,2,"['email', 'phone']",t,t
537335187,蓮,9/15/2023,,within an hour,1,1,f,5,6,"['email', 'phone']",t,t
538012072,蓮,9/20/2023,,within an hour,1,0.99,f,3,3,"['email', 'phone']",t,t
68328352,Midori,4/22/2016,"Tokyo, Japan",within an hour,1,1,t,22,27,"['email', 'phone']",t,f
68328352,Midori,4/22/2016,"Tokyo, Japan",within an hour,1,1,t,22,27,"['email', 'phone']",t,f
538029543,Sayaka,9/20/2023,"Machida, Japan",within an hour,1,0.98,t,1,2,"['email', 'phone']",t,t
230910892,Risa & Kei,12/16/2018,,within an hour,1,1,f,43,134,"['email', 'phone']",t,t
537995226,万雷,9/20/2023,,within an hour,1,1,f,5,6,"['email', 'phone']",t,t
53761690,Kaoku,1/7/2016,,within an hour,1,1,f,4,5,"['email', 'phone']",f,t
361340867,Hisaya,8/9/2020,"Kawasaki, Japan",within an hour,1,1,t,3,3,"['email', 'phone']",t,t
537995226,万雷,9/20/2023,,within an hour,1,1,f,5,6,"['email', 'phone']",t,t
45653968,Alex,10/3/2015,"Tokyo, Japan",within an hour,0.99,0.92,t,13,20,"['email', 'phone']",t,t
522859070,Yoshifumi,6/30/2023,"Tokyo, Japan",within an hour,1,0.98,t,9,10,"['email', 'phone']",t,t
68328352,Midori,4/22/2016,"Tokyo, Japan",within an hour,1,1,t,22,27,"['email', 'phone']",t,f
214760293,Tomomi,9/11/2018,"Minato City, Japan",within an hour,1,1,f,3,6,"['email', 'phone']",t,t
538182530,恵理子,9/21/2023,,within an hour,1,0.91,t,1,1,"['email', 'phone']",t,t
68328352,Midori,4/22/2016,"Tokyo, Japan",within an hour,1,1,t,22,27,"['email', 'phone']",t,f
538217653,Akiyo,9/21/2023,"Suginami City, Japan",within a few hours,1,0.92,t,1,1,"['email', 'phone']",t,t
188845498,其其格,5/10/2018,,within an hour,1,1,f,7,14,['phone'],t,t
538204317,Aiko,9/21/2023,,within an hour,1,1,t,4,4,"['email', 'phone']",t,t
538204317,Aiko,9/21/2023,,within an hour,1,1,t,4,4,"['email', 'phone']",t,t
36268557,Nao,6/20/2015,"Fujisawa, Japan",within an hour,1,1,f,5,7,"['email', 'phone', 'work_email']",t,t
7923349,Rintaro,8/4/2013,"Setagaya City, Japan",within an hour,1,0.85,,6,6,"['email', 'phone', 'work_email']",t,t
538303859,蓮,9/21/2023,,within an hour,1,1,t,1,1,"['email', 'phone']",t,t
524828193,喜子,7/10/2023,,within an hour,1,0.99,f,6,7,"['email', 'phone']",t,t
538306999,絵梨,9/21/2023,"Tokyo, Japan",within an hour,1,0.96,f,7,12,"['email', 'phone']",t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
538306999,絵梨,9/21/2023,"Tokyo, Japan",within an hour,1,0.96,f,7,12,"['email', 'phone']",t,t
538306999,絵梨,9/21/2023,"Tokyo, Japan",within an hour,1,0.96,f,7,12,"['email', 'phone']",t,t
538306999,絵梨,9/21/2023,"Tokyo, Japan",within an hour,1,0.96,f,7,12,"['email', 'phone']",t,t
538306999,絵梨,9/21/2023,"Tokyo, Japan",within an hour,1,0.96,f,7,12,"['email', 'phone']",t,t
538306999,絵梨,9/21/2023,"Tokyo, Japan",within an hour,1,0.96,f,7,12,"['email', 'phone']",t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
229627088,宅東,12/7/2018,"Tokyo, Japan",within an hour,1,1,f,107,133,"['email', 'phone']",t,t
234477095,Yuxia,1/5/2019,"Taito City, Japan",within an hour,1,1,f,58,59,"['email', 'phone']",t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
356490069,Lifeng,7/15/2020,,within an hour,1,0.92,,130,172,"['email', 'phone']",t,t
356311826,Kazuki,7/14/2020,"Kawasaki, Japan",within an hour,1,1,f,17,18,"['email', 'phone']",t,t
9842276,Shirou,11/6/2013,"Shibuya City, Japan",within an hour,1,0.91,t,1,3,"['email', 'phone', 'work_email']",t,t
63598456,優姫,3/19/2016,"Shibuya, Japan",within an hour,1,1,f,29,77,"['email', 'phone']",t,t
226212674,Makoto,11/17/2018,"Nakano City, Japan",within an hour,1,0.99,f,10,10,"['email', 'phone']",t,t
37725252,Tadashi,7/6/2015,"Matsudo, Japan",within an hour,1,1,t,7,7,"['email', 'phone']",t,t
226212674,Makoto,11/17/2018,"Nakano City, Japan",within an hour,1,0.99,f,10,10,"['email', 'phone']",t,t
200349143,Danyang,7/6/2018,"Tokyo, Japan",within a few hours,0.78,0.52,f,12,29,['phone'],t,t
538350187,蓮,9/22/2023,,within an hour,1,1,t,1,1,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
537338201,FL Hotel,9/15/2023,,within an hour,1,0.99,t,15,16,"['email', 'phone']",t,t
318242986,Seirai,12/16/2019,"Tokyo, Japan",within an hour,1,1,t,7,7,"['email', 'phone']",t,t
538473028,浩美,9/22/2023,,within an hour,1,1,t,3,4,"['email', 'phone']",t,t
176943783,百合,3/6/2018,"Tokyo, Japan",within a few hours,0.9,0.95,f,3,4,"['email', 'phone']",t,t
461802335,Otsuka,5/31/2022,,within an hour,0.96,0.99,f,16,23,"['email', 'phone']",t,t
214414270,Makoto,9/9/2018,,within an hour,1,1,t,3,3,"['email', 'phone', 'work_email']",t,t
537999731,Plays,9/20/2023,,within an hour,1,0.95,t,3,3,"['email', 'phone']",t,t
299123536,Hachi Family,9/30/2019,"Shibuya City, Japan",within an hour,1,0.86,t,3,5,"['email', 'phone']",t,t
503353324,Ai,3/1/2023,,within an hour,1,0.99,f,6,10,['phone'],t,t
125507201,EleVen,4/12/2017,"Shinjuku City, Japan",within an hour,1,1,t,3,3,"['email', 'phone']",t,t
129096261,Chisaki,5/6/2017,"Tokyo, Japan",within an hour,1,1,t,60,70,"['email', 'phone']",t,t
533097476,Zero,8/21/2023,"Tokyo, Japan",within an hour,1,0.98,t,19,19,['phone'],t,t
137644308,Norio,6/29/2017,"Nerima, Japan",within an hour,1,0.97,t,3,4,"['email', 'phone']",t,t
537263393,Xuan,9/15/2023,"Tokyo, Japan",within an hour,1,0.97,f,3,3,"['email', 'phone']",t,t
538644461,健太,9/24/2023,"Nakano City, Japan",within an hour,1,1,f,2,3,"['email', 'phone']",t,t
40951044,Lei,8/9/2015,"Chuo City, Japan",within an hour,0.92,0.95,f,9,11,"['email', 'phone']",t,t
537263393,Xuan,9/15/2023,"Tokyo, Japan",within an hour,1,0.97,f,3,3,"['email', 'phone']",t,t
533097476,Zero,8/21/2023,"Tokyo, Japan",within an hour,1,0.98,t,19,19,['phone'],t,t
535081789,大輔,9/2/2023,"Tokyo, Japan",within an hour,1,1,t,12,14,"['email', 'phone']",t,t
229840411,Yu,12/9/2018,,within an hour,1,1,,17,19,"['email', 'phone']",t,t
47350689,Sohei,10/24/2015,"Tokyo, Japan",within an hour,1,0.99,f,8,11,"['email', 'phone']",t,t
533097476,Zero,8/21/2023,"Tokyo, Japan",within an hour,1,0.98,t,19,19,['phone'],t,t
533097476,Zero,8/21/2023,"Tokyo, Japan",within an hour,1,0.98,t,19,19,['phone'],t,t
229840411,Yu,12/9/2018,,within an hour,1,1,,17,19,"['email', 'phone']",t,t
47350689,Sohei,10/24/2015,"Tokyo, Japan",within an hour,1,0.99,f,8,11,"['email', 'phone']",t,t
538806415,俊江,9/25/2023,,within an hour,1,1,f,3,3,"['email', 'phone']",f,t
530838288,結城,8/9/2023,"Tokyo, Japan",within an hour,1,0.96,t,13,15,"['email', 'phone']",t,t
538958338,Masayuki,9/25/2023,,within an hour,1,1,t,1,1,"['email', 'phone']",t,t
36775835,Kei,6/26/2015,"Tokyo, Japan",within an hour,1,0.98,f,3,3,"['email', 'phone']",t,t
198552582,Masa,6/28/2018,"Tokyo, Japan",within an hour,1,1,f,29,153,"['email', 'phone']",t,t
112037524,Kousin,1/18/2017,"Tokyo, Japan",within an hour,1,0.99,f,8,14,"['email', 'phone']",t,t
230910892,Risa & Kei,12/16/2018,,within an hour,1,1,f,43,134,"['email', 'phone']",t,t
67661297,Masahiro,4/17/2016,"Koto, Japan",within an hour,1,1,f,24,26,"['email', 'phone']",t,t
67661297,Masahiro,4/17/2016,"Koto, Japan",within an hour,1,1,f,24,26,"['email', 'phone']",t,t
67661297,Masahiro,4/17/2016,"Koto, Japan",within an hour,1,1,f,24,26,"['email', 'phone']",t,t
67661297,Masahiro,4/17/2016,"Koto, Japan",within an hour,1,1,f,24,26,"['email', 'phone']",t,t
367469342,Makoto,9/14/2020,"Shinjuku City, Japan",within an hour,1,1,t,3,3,"['email', 'phone']",t,t
292115979,俊介,9/5/2019,"Taito City, Japan",within an hour,0.99,1,t,57,58,"['email', 'phone']",t,t
249521769,Yoko,3/17/2019,,within an hour,1,0.86,f,3,3,['phone'],t,t
504729817,Nana,3/10/2023,"Shinjuku City, Japan",within an hour,1,0.91,,10,10,"['email', 'phone']",t,t
231273877,美莎,12/18/2018,"Tokyo, Japan",within an hour,1,0.95,f,47,61,"['email', 'phone']",t,t
92410243,Kenichi,8/29/2016,"Bunkyo, Japan",within an hour,1,1,t,5,6,"['email', 'phone']",t,t
128187313,Aruko,4/30/2017,"Tokyo, Japan",within an hour,1,1,t,15,17,"['email', 'phone']",t,t
128187313,Aruko,4/30/2017,"Tokyo, Japan",within an hour,1,1,t,15,17,"['email', 'phone']",t,t
533250967,Zizhu,8/22/2023,"Tokyo, Japan",within an hour,1,0.99,t,2,2,"['email', 'phone']",t,t
214640453,Hanako,9/10/2018,"Shinjuku, Japan",within an hour,1,1,,91,151,"['email', 'phone']",t,t
230910892,Risa & Kei,12/16/2018,,within an hour,1,1,f,43,134,"['email', 'phone']",t,t
230910892,Risa & Kei,12/16/2018,,within an hour,1,1,f,43,134,"['email', 'phone']",t,t
183877565,UI Home Company,4/12/2018,"Nerima City, Japan",within an hour,1,0.98,f,71,81,"['email', 'phone', 'work_email']",t,t
522859070,Yoshifumi,6/30/2023,"Tokyo, Japan",within an hour,1,0.98,t,9,10,"['email', 'phone']",t,t
94302731,Ken'S Place,9/9/2016,"Tokyo, Japan",within an hour,0.99,1,t,64,92,"['phone', 'work_email']",t,t
18776800,近藤,7/24/2014,"Tokyo, Japan",within a few hours,1,0.93,t,20,21,"['email', 'phone']",t,t
523036398,Kotomi,7/1/2023,"Tokyo, Japan",within an hour,1,1,t,2,2,"['email', 'phone']",t,t
43826309,Momo,9/10/2015,"Tokyo, Japan",within an hour,1,1,f,15,30,"['email', 'phone']",t,t
538806415,俊江,9/25/2023,,within an hour,1,1,f,3,3,"['email', 'phone']",f,t
524791617,ヒロマスホステル,7/10/2023,,within an hour,1,0.39,f,2,3,"['email', 'phone']",t,t
255274063,Jie,4/11/2019,"Tokyo, Japan",within an hour,1,0.97,,83,123,"['email', 'phone']",t,t
171037571,はなれ,1/31/2018,"Nakano City, Japan",within an hour,1,1,t,4,8,"['email', 'phone']",t,t
539335555,Place To Be,9/28/2023,,within an hour,1,1,f,2,2,"['email', 'phone']",t,t
476185264,Go,8/22/2022,"Tokyo, Japan",within an hour,1,1,t,3,4,"['email', 'phone']",t,t
476185264,Go,8/22/2022,"Tokyo, Japan",within an hour,1,1,t,3,4,"['email', 'phone']",t,t
539356757,Alan,9/28/2023,"Tokyo, Japan",within an hour,1,0.81,f,3,3,"['email', 'phone']",t,t
292414061,Allcomein,9/5/2019,"Taito City, Japan",within an hour,1,0.97,f,16,17,"['email', 'phone']",t,t
128187313,Aruko,4/30/2017,"Tokyo, Japan",within an hour,1,1,t,15,17,"['email', 'phone']",t,t
525194649,羽田,7/12/2023,"Chiyoda City, Japan",within an hour,1,0.96,f,11,14,['phone'],t,t
525194649,羽田,7/12/2023,"Chiyoda City, Japan",within an hour,1,0.96,f,11,14,['phone'],t,t
134083708,Deko,6/8/2017,"Minato City, Japan",within an hour,1,0.99,t,6,8,"['email', 'phone']",t,t
134083708,Deko,6/8/2017,"Minato City, Japan",within an hour,1,0.99,t,6,8,"['email', 'phone']",t,t
198552582,Masa,6/28/2018,"Tokyo, Japan",within an hour,1,1,f,29,153,"['email', 'phone']",t,t
24601234,Liina,12/8/2014,"Tokyo, Japan",within a few hours,1,1,,9,14,"['email', 'phone']",t,t
229627088,宅東,12/7/2018,"Tokyo, Japan",within an hour,1,1,f,107,133,"['email', 'phone']",t,t
156008533,Dash Living,10/24/2017,"Tokyo, Japan",within an hour,1,1,,30,43,"['email', 'phone']",t,f
44898011,Ako,9/23/2015,"Tokyo, Japan",within an hour,1,0.97,f,2,4,"['email', 'phone']",t,t
44898011,Ako,9/23/2015,"Tokyo, Japan",within an hour,1,0.97,f,2,4,"['email', 'phone']",t,t
511819213,彩云,4/26/2023,"Saitama, Japan",within a few hours,1,1,f,1,2,['phone'],t,t
488667751,Matsu,11/21/2022,"Atami, Japan",within an hour,1,0.99,f,5,5,"['email', 'phone']",t,t
342971176,Yume,4/1/2020,"Tokyo, Japan",within an hour,1,1,,68,80,"['email', 'phone']",t,t
27289403,Sora,2/5/2015,"Shinagawa, Japan",within an hour,1,1,f,6,7,"['email', 'phone']",t,t
230910892,Risa & Kei,12/16/2018,,within an hour,1,1,f,43,134,"['email', 'phone']",t,t
504729817,Nana,3/10/2023,"Shinjuku City, Japan",within an hour,1,0.91,,10,10,"['email', 'phone']",t,t
205130250,June,7/25/2018,"Tokyo, Japan",within an hour,1,1,t,3,3,"['email', 'phone']",t,t
159052249,Miyamoto,11/17/2017,,within an hour,1,1,f,1,3,"['email', 'phone', 'work_email']",t,t
535081789,大輔,9/2/2023,"Tokyo, Japan",within an hour,1,1,t,12,14,"['email', 'phone']",t,t
66043791,Yuki,4/6/2016,"Sumida City, Japan",within an hour,1,0.97,t,9,9,"['email', 'phone']",t,t
27289403,Sora,2/5/2015,"Shinagawa, Japan",within an hour,1,1,f,6,7,"['email', 'phone']",t,t
530028744,Tokyo Pads,8/5/2023,"Tokyo, Japan",within an hour,1,0.86,t,5,6,"['email', 'phone']",t,t
35340573,Yukari,6/8/2015,"Tokyo, Japan",within an hour,1,0.67,f,1,2,"['email', 'phone']",t,t
277243452,KEITy,7/18/2019,,within an hour,1,0.97,f,1,4,['phone'],t,t
134079942,朱,6/8/2017,"Toshima City, Japan",within an hour,1,1,f,2,2,['phone'],t,t
450792956,Yasuhiko,3/22/2022,,within an hour,1,1,t,5,6,"['email', 'phone']",t,t
163556492,Daiki,12/21/2017,"Yachimata, Japan",within an hour,1,1,t,2,2,"['email', 'phone']",t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
38919757,Max Masaking,7/19/2015,"Akiruno, Japan",within an hour,1,0.97,f,11,21,"['email', 'phone']",t,t
533583087,Sio,8/24/2023,,within an hour,0.99,0.99,f,12,12,"['email', 'phone']",t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
382078501,Kiki1,12/28/2020,"Katsushika City, Japan",within an hour,1,0.98,f,18,18,"['email', 'phone']",t,t
540074534,Aritsuyo,10/2/2023,,within an hour,1,1,t,1,1,"['email', 'phone']",t,t
477493400,Kaori,8/31/2022,"Tokyo, Japan",within an hour,1,1,,15,17,"['email', 'phone']",t,t
510879891,蘭,4/19/2023,"Tokyo, Japan",within an hour,1,0.96,f,42,58,['phone'],t,t
507853425,Etsu,3/30/2023,,within an hour,1,0.94,f,4,4,"['email', 'phone']",t,t
540101306,Section L,10/3/2023,"Tokyo, Japan",within an hour,1,1,t,6,6,"['email', 'phone']",t,t
183877565,UI Home Company,4/12/2018,"Nerima City, Japan",within an hour,1,0.98,f,71,81,"['email', 'phone', 'work_email']",t,t
540101306,Section L,10/3/2023,"Tokyo, Japan",within an hour,1,1,t,6,6,"['email', 'phone']",t,t
540101306,Section L,10/3/2023,"Tokyo, Japan",within an hour,1,1,t,6,6,"['email', 'phone']",t,t
540101306,Section L,10/3/2023,"Tokyo, Japan",within an hour,1,1,t,6,6,"['email', 'phone']",t,t
540101306,Section L,10/3/2023,"Tokyo, Japan",within an hour,1,1,t,6,6,"['email', 'phone']",t,t
534745526,Chao,8/30/2023,"Tsukuba, Japan",within an hour,1,1,f,1,1,"['email', 'phone']",t,t
481497441,美由紀,9/29/2022,"Tokyo, Japan",within an hour,1,1,f,11,11,"['email', 'phone']",t,t
481497441,美由紀,9/29/2022,"Tokyo, Japan",within an hour,1,1,f,11,11,"['email', 'phone']",t,t
58033573,Anon,2/9/2016,"Chuo City, Japan",within an hour,1,0.99,f,8,8,"['email', 'phone', 'work_email']",t,t
536635596,龍也,9/11/2023,,within an hour,0.9,0.84,f,7,8,['phone'],f,t
21210751,Ken,9/11/2014,"Tokyo, Japan",within an hour,1,1,t,11,11,"['email', 'phone']",t,t
533097476,Zero,8/21/2023,"Tokyo, Japan",within an hour,1,0.98,t,19,19,['phone'],t,t
533097476,Zero,8/21/2023,"Tokyo, Japan",within an hour,1,0.98,t,19,19,['phone'],t,t
533583087,Sio,8/24/2023,,within an hour,0.99,0.99,f,12,12,"['email', 'phone']",t,t
536635596,龍也,9/11/2023,,within an hour,0.9,0.84,f,7,8,['phone'],f,t
219636782,Yuka,10/9/2018,"Tokyo, Japan",within an hour,1,1,f,23,96,"['email', 'phone']",t,t
502237395,Wataru,2/22/2023,,within an hour,1,1,f,2,2,"['email', 'phone', 'work_email']",t,t
